started_at,runtime
2017-07-24 01:31:59.741990,402.0
2017-07-13 22:35:28.694835,72.0
2017-07-31 07:55:40.812879,205.0
2017-07-04 14:25:25.303934,207.0
2017-08-25 03:05:30.459248,88.0
2017-07-17 09:00:52.509492,180.0
2017-07-24 17:15:38.954166,888.0
2017-07-20 07:36:55.517140,200.0
2017-08-21 06:35:29.158083,337.0
2017-07-27 00:51:42.663262,3137.0
2017-07-24 21:20:39.751774,98.0
2017-07-03 07:18:08.930270,484.0
2017-09-25 15:25:53.347210,907.0
2017-07-12 21:50:48.381707,896.0
2017-08-09 22:20:53.182115,812.0
2017-07-26 08:51:02.088227,2302.0
2017-09-26 22:21:00.757101,1046.0
2017-08-03 13:36:32.442087,326.0
2017-07-14 08:15:34.315309,61.0
2017-08-29 07:50:38.164136,8.0
2017-07-01 17:37:43.421148,123.0
2017-08-13 15:00:29.231135,39.0
2017-07-17 11:10:46.844996,1856.0
2017-07-31 15:50:49.437452,373.0
2017-08-17 17:10:54.311108,991.0
2017-07-07 12:25:24.571736,73.0
2017-07-12 21:00:39.706952,387.0
2017-08-11 13:15:36.939229,472.0
2017-07-18 08:06:10.049238,845.0
2017-07-31 07:35:42.394594,980.0
2017-09-06 11:40:23.625422,294.0
2017-08-02 04:50:27.196334,25.0
2017-07-03 19:20:50.555781,293.0
2017-08-16 15:25:44.463327,845.0
2017-08-11 16:20:26.162072,84.0
2017-09-15 06:50:23.553094,65.0
2017-07-21 07:00:41.227600,112.0
2017-09-19 05:55:36.922993,173.0
2017-07-10 16:30:55.328870,859.0
2017-07-07 16:50:43.464231,479.0
2017-07-01 14:45:46.770246,338.0
2017-07-17 13:36:08.001012,1688.0
2017-09-14 08:55:30.183362,152.0
2017-09-08 08:19:24.748603,288.0
2017-07-21 00:25:56.857769,886.0
2017-07-25 09:05:32.117020,233.0
2017-09-02 06:05:52.120351,174.0
2017-08-11 18:25:31.120927,659.0
2017-09-05 22:20:51.724439,913.0
2017-07-31 09:15:58.490577,473.0
2017-07-04 11:05:30.027801,528.0
2017-07-16 18:50:40.199180,775.0
2017-08-31 07:06:01.937386,202.0
2017-07-20 18:05:39.288949,588.0
2017-07-12 14:40:48.985587,385.0
2017-07-06 16:45:39.732380,157.0
2017-08-06 13:10:33.208079,419.0
2017-09-19 07:05:47.278695,992.0
2017-09-22 20:05:49.949696,366.0
2017-07-10 07:25:39.069220,91.0
2017-09-27 05:25:48.115443,768.0
2017-07-19 11:05:59.938634,444.0
2017-07-03 18:31:03.309115,1047.0
2017-08-01 21:45:35.030250,69.0
2017-09-13 05:30:37.070950,70.0
2017-09-22 17:10:54.775825,509.0
2017-08-04 17:10:47.960862,210.0
2017-07-07 14:10:45.486642,867.0
2017-08-03 13:05:27.423484,75.0
2017-07-04 11:45:39.708068,45.0
2017-08-07 13:05:45.454855,413.0
2017-07-03 21:05:49.622743,161.0
2017-08-28 22:45:22.419444,77.0
2017-07-05 14:00:50.342793,61.0
2017-08-17 14:30:48.250053,979.0
2017-07-14 12:10:36.307054,321.0
2017-08-10 09:05:32.745435,117.0
2017-07-26 15:20:34.173538,946.0
2017-09-27 20:20:44.722265,297.0
2017-09-18 09:40:27.744798,243.0
2017-09-28 03:05:49.469681,81.0
2017-09-13 14:01:05.180047,1086.0
2017-08-11 03:55:38.223721,345.0
2017-09-18 11:21:53.275132,887.0
2017-08-06 12:15:23.144456,38.0
2017-08-29 19:25:24.936223,290.0
2017-07-18 17:40:37.352245,1127.0
2017-07-21 21:55:26.563449,38.0
2017-09-15 21:35:29.950265,486.0
2017-07-17 23:15:48.555333,970.0
2017-07-29 18:18:28.273118,615.0
2017-07-17 13:11:23.166867,2994.0
2017-07-26 14:31:14.004550,3247.0
2017-07-20 21:12:12.633816,917.0
2017-07-25 18:25:52.320113,37.0
2017-07-21 12:40:42.112362,238.0
2017-09-13 05:25:28.683878,31.0
2017-07-12 17:05:42.123337,340.0
2017-09-28 14:40:58.558250,1146.0
2017-09-26 07:05:37.285929,159.0
2017-09-27 09:55:45.310836,68.0
2017-08-07 13:40:33.589563,29.0
2017-08-07 13:20:41.080251,345.0
2017-08-09 23:05:27.229762,76.0
2017-08-17 07:05:46.905987,513.0
2017-09-28 14:51:03.096665,35.0
2017-07-12 11:11:01.184214,445.0
2017-09-18 05:05:31.825830,43.0
2017-08-04 11:55:43.304013,1230.0
2017-09-28 17:15:36.140509,945.0
2017-07-12 14:10:39.259184,1201.0
2017-09-26 07:05:37.857074,141.0
2017-08-31 15:05:35.591233,47.0
2017-07-18 03:55:49.705306,977.0
2017-07-24 07:51:01.256776,225.0
2017-08-01 14:55:28.449647,285.0
2017-07-19 20:06:37.797313,199.0
2017-08-09 18:45:33.327854,108.0
2017-08-04 12:35:38.470121,179.0
2017-07-31 22:30:52.635529,896.0
2017-07-28 22:11:07.034102,619.0
2017-07-11 03:06:34.778233,378.0
2017-07-04 11:55:49.034298,850.0
2017-08-03 16:05:40.909310,108.0
2017-08-02 09:25:58.760160,663.0
2017-09-25 11:15:34.286760,249.0
2017-09-20 13:40:46.036735,757.0
2017-09-22 07:20:39.889406,860.0
2017-09-11 15:45:39.898309,525.0
2017-08-15 17:05:22.447828,31.0
2017-08-23 19:55:38.934097,926.0
2017-08-12 13:05:33.084926,366.0
2017-07-05 21:05:43.163942,875.0
2017-07-16 00:15:29.779596,194.0
2017-08-16 13:06:01.870405,339.0
2017-09-15 05:00:45.995643,305.0
2017-08-17 13:20:45.835850,181.0
2017-09-21 22:21:00.906323,859.0
2017-07-30 05:30:37.811143,682.0
2017-08-03 17:10:30.112944,438.0
2017-08-31 16:40:35.235408,908.0
2017-08-18 14:00:49.303213,283.0
2017-07-12 00:16:29.309177,414.0
2017-09-01 19:31:03.381936,145.0
2017-07-11 03:50:50.932525,580.0
2017-09-15 18:10:46.855415,1016.0
2017-07-17 20:25:48.865292,195.0
2017-08-08 13:25:45.583827,22.0
2017-08-23 15:05:42.209216,524.0
2017-07-20 05:05:55.366761,1114.0
2017-07-06 14:10:42.486434,265.0
2017-07-24 15:35:57.463608,479.0
2017-07-10 13:05:48.797925,1242.0
2017-07-07 09:35:28.792099,99.0
2017-09-04 10:40:33.885438,92.0
2017-07-21 15:30:46.722776,110.0
2017-08-03 12:41:09.117052,49.0
2017-07-18 19:00:45.248493,284.0
2017-07-07 18:20:52.149528,202.0
2017-07-05 09:05:40.484667,222.0
2017-07-04 07:25:37.503561,46.0
2017-07-26 07:00:43.516583,478.0
2017-08-17 07:10:37.973534,456.0
2017-07-25 09:35:50.031599,76.0
2017-07-13 17:05:32.221731,144.0
2017-07-06 05:16:13.896929,289.0
2017-08-04 07:15:44.595235,484.0
2017-07-25 07:05:44.096013,215.0
2017-08-04 03:11:19.090858,334.0
2017-09-01 04:35:31.643675,340.0
2017-08-09 18:50:50.628792,1192.0
2017-07-11 14:00:33.565421,167.0
2017-07-11 11:00:47.149639,905.0
2017-07-06 02:15:33.793936,706.0
2017-08-05 14:45:31.638230,745.0
2017-07-05 03:25:42.961674,196.0
2017-07-04 18:15:28.050554,281.0
2017-08-10 08:00:46.332169,322.0
2017-09-27 13:10:36.430365,84.0
2017-09-24 12:05:33.077806,39.0
2017-09-11 10:10:26.494331,64.0
2017-08-03 09:05:49.399692,275.0
2017-08-03 09:35:41.043363,195.0
2017-07-23 18:00:44.735756,66.0
2017-08-07 11:15:58.235353,252.0
2017-08-22 20:00:54.011613,822.0
2017-09-25 17:15:28.553040,219.0
2017-09-10 06:00:41.004328,403.0
2017-07-04 13:20:35.936880,10.0
2017-08-11 17:05:26.060840,397.0
2017-07-12 21:41:18.902941,188.0
2017-07-25 09:45:21.415038,172.0
2017-08-16 07:05:36.963962,1017.0
2017-08-14 11:05:48.680365,82.0
2017-07-31 10:55:41.287336,916.0
2017-07-11 01:05:47.762447,801.0
2017-07-07 01:10:59.672734,795.0
2017-07-21 18:40:47.350616,751.0
2017-08-28 23:00:40.224250,206.0
2017-07-26 07:06:19.044516,900.0
2017-08-12 09:50:36.371753,807.0
2017-07-11 13:41:07.102817,509.0
2017-08-07 07:05:43.998972,249.0
2017-07-17 07:05:42.307367,241.0
2017-09-05 18:15:23.659271,78.0
2017-07-17 01:25:49.534893,569.0
2017-08-15 17:20:31.738489,51.0
2017-07-21 05:11:25.276718,42.0
2017-07-13 21:55:35.150602,137.0
2017-07-31 16:05:48.231260,904.0
2017-07-01 15:50:32.928955,708.0
2017-09-29 08:15:22.145711,52.0
2017-07-24 13:20:52.809174,306.0
2017-09-26 22:20:55.787861,701.0
2017-07-14 05:45:36.979428,95.0
2017-08-09 03:10:40.567821,196.0
2017-07-07 10:50:41.060190,719.0
2017-08-08 09:17:35.892946,186.0
2017-07-10 07:11:10.065350,91.0
2017-08-17 20:00:55.146922,623.0
2017-07-18 01:11:06.187709,1120.0
2017-07-21 17:45:38.558823,254.0
2017-07-12 21:40:50.133516,847.0
2017-07-25 09:41:16.183498,676.0
2017-07-11 08:55:35.565160,70.0
2017-07-11 03:15:46.430583,875.0
2017-09-13 10:20:23.509933,13.0
2017-07-18 14:46:03.934627,1159.0
2017-09-08 08:10:40.549328,31.0
2017-09-22 13:15:26.679080,309.0
2017-07-24 21:45:26.732317,90.0
2017-07-07 10:50:33.109873,57.0
2017-07-10 20:35:28.951067,247.0
2017-07-24 17:00:39.796901,431.0
2017-07-26 19:15:45.162100,559.0
2017-07-26 03:30:50.141080,148.0
2017-07-27 12:21:13.061748,464.0
2017-09-25 18:40:32.316251,995.0
2017-09-11 09:20:47.843653,48.0
2017-07-09 07:05:38.221963,41.0
2017-07-21 12:21:06.245712,748.0
2017-08-03 23:05:37.561281,187.0
2017-07-22 07:05:25.951068,96.0
2017-07-06 12:55:28.613282,841.0
2017-07-15 06:15:34.619479,680.0
2017-07-20 04:50:52.265199,298.0
2017-07-26 03:45:32.465176,171.0
2017-09-02 04:20:45.454967,320.0
2017-08-22 23:05:39.094958,850.0
2017-07-19 19:45:59.894997,915.0
2017-07-25 00:51:10.779659,1066.0
2017-07-27 19:05:24.427334,71.0
2017-08-24 23:15:44.770937,583.0
2017-08-09 10:15:27.601768,179.0
2017-08-10 06:20:43.536186,922.0
2017-07-25 18:05:39.401241,569.0
2017-07-20 18:21:06.413099,553.0
2017-07-06 10:00:53.801464,725.0
2017-09-06 06:20:40.288282,861.0
2017-07-31 17:15:40.669466,1390.0
2017-09-29 17:10:44.689332,179.0
2017-08-04 11:06:16.240805,367.0
2017-07-03 07:50:38.003006,231.0
2017-07-25 15:21:04.175110,737.0
2017-07-13 12:50:48.012047,940.0
2017-09-25 17:25:43.007814,82.0
2017-07-21 03:07:37.853675,180.0
2017-08-04 13:05:26.405247,42.0
2017-09-23 03:05:39.111447,441.0
2017-09-29 08:55:36.535185,893.0
2017-09-06 19:10:36.961498,152.0
2017-09-20 16:35:24.858757,28.0
2017-07-26 22:50:29.773753,460.0
2017-07-10 10:10:39.242038,63.0
2017-08-18 12:10:46.520216,666.0
2017-07-11 16:50:59.189171,133.0
2017-08-09 14:55:37.980834,202.0
2017-07-03 17:25:47.304222,95.0
2017-08-28 13:50:49.446942,743.0
2017-07-07 09:11:24.818666,726.0
2017-07-18 19:10:29.830236,300.0
2017-08-01 11:25:45.148099,472.0
2017-08-04 19:15:49.285088,457.0
2017-08-03 07:55:48.420985,1451.0
2017-07-18 07:59:08.503959,994.0
2017-08-22 11:00:59.419189,819.0
2017-08-08 15:31:26.957815,386.0
2017-08-04 19:20:43.097802,370.0
2017-09-12 17:20:44.629636,802.0
2017-08-14 05:40:34.654626,420.0
2017-07-08 01:05:38.047506,99.0
2017-09-01 10:40:44.631607,764.0
2017-08-09 21:01:47.563476,686.0
2017-08-23 23:05:28.546337,502.0
2017-07-13 13:51:12.797994,35.0
2017-08-09 09:10:27.678722,137.0
2017-09-01 22:01:15.939557,688.0
2017-07-05 17:50:57.129663,143.0
2017-07-28 15:10:55.213989,897.0
2017-09-29 02:36:57.627015,967.0
2017-08-15 14:35:32.404569,152.0
2017-07-10 18:55:53.967555,726.0
2017-07-27 06:50:31.530883,49.0
2017-09-21 14:28:03.474681,816.0
2017-09-13 05:30:27.397002,39.0
2017-07-18 20:51:57.410873,651.0
2017-09-12 09:50:30.788833,39.0
2017-09-05 15:55:28.180673,389.0
2017-07-19 04:20:47.592614,1019.0
2017-08-08 13:05:55.032612,422.0
2017-09-29 17:05:51.538896,412.0
2017-09-25 07:30:44.966442,549.0
2017-09-15 06:50:24.584755,40.0
2017-07-06 15:05:36.878231,133.0
2017-09-04 09:31:19.351791,1039.0
2017-07-23 14:15:38.855115,904.0
2017-07-12 19:30:32.119930,166.0
2017-09-29 16:45:25.530240,19.0
2017-08-02 15:50:35.834205,119.0
2017-08-24 17:05:21.246032,590.0
2017-08-02 21:10:51.178042,994.0
2017-08-02 13:15:58.151325,209.0
2017-09-14 14:21:09.213200,315.0
2017-07-14 01:35:33.560274,55.0
2017-07-06 09:55:41.553163,370.0
2017-08-02 19:40:52.072768,333.0
2017-08-20 19:10:40.803460,309.0
2017-08-09 18:35:32.389186,416.0
2017-07-04 11:20:42.167512,212.0
2017-08-04 14:40:37.633360,48.0
2017-07-31 10:13:08.028505,209.0
2017-09-26 11:15:32.334614,287.0
2017-08-09 09:10:27.934588,63.0
2017-08-07 08:30:30.683243,77.0
2017-07-27 13:05:30.902197,282.0
2017-09-28 06:35:39.061202,209.0
2017-07-27 09:20:55.081953,1035.0
2017-07-17 01:25:42.544856,1150.0
2017-07-26 05:35:48.202388,7203.0
2017-09-29 13:25:47.172914,840.0
2017-07-19 18:11:06.054937,473.0
2017-08-04 08:30:40.223989,1041.0
2017-07-12 21:35:29.047143,30.0
2017-08-02 15:25:48.302942,96.0
2017-07-13 11:25:57.361259,482.0
2017-07-02 03:21:38.987053,254.0
2017-07-23 16:15:34.343685,76.0
2017-07-28 21:40:58.339442,208.0
2017-07-07 13:05:42.091195,55.0
2017-07-03 05:20:38.545409,203.0
2017-07-07 13:45:31.070686,890.0
2017-08-14 14:00:42.588241,451.0
2017-09-21 22:20:51.314024,939.0
2017-08-14 20:40:44.590064,338.0
2017-09-18 16:50:44.443037,892.0
2017-09-01 12:47:43.773627,324.0
2017-09-06 09:31:11.201939,415.0
2017-08-04 12:35:30.040981,60.0
2017-08-03 00:36:07.818849,762.0
2017-07-07 09:20:56.226333,2724.0
2017-08-08 15:00:56.337318,901.0
2017-07-26 11:55:23.661397,2101.0
2017-07-10 12:06:13.096222,887.0
2017-07-06 05:40:50.210031,59.0
2017-08-01 21:45:39.231792,137.0
2017-07-31 09:35:38.796255,61.0
2017-08-07 11:05:49.552275,84.0
2017-07-20 10:46:29.462264,206.0
2017-09-25 11:20:57.691722,428.0
2017-07-27 21:20:54.403043,70.0
2017-09-11 15:05:22.659612,29.0
2017-07-27 17:55:34.822754,143.0
2017-08-09 13:10:58.812744,691.0
2017-08-07 06:30:41.081224,199.0
2017-08-08 12:30:33.828729,91.0
2017-07-17 14:00:39.795416,397.0
2017-08-03 13:11:47.965994,543.0
2017-09-29 16:50:25.536306,96.0
2017-07-10 10:30:46.675602,59.0
2017-07-03 00:35:42.271394,170.0
2017-08-29 08:50:32.112313,922.0
2017-07-14 02:30:35.894421,64.0
2017-08-17 15:05:37.553859,512.0
2017-08-28 23:00:35.707669,104.0
2017-09-28 22:35:29.778189,367.0
2017-07-18 22:35:34.066543,838.0
2017-07-28 12:12:11.650773,1110.0
2017-07-13 14:35:42.876635,676.0
2017-07-08 02:35:31.992691,985.0
2017-07-24 07:45:36.407358,542.0
2017-08-16 16:35:24.803610,41.0
2017-09-29 08:15:19.785515,58.0
2017-08-03 15:45:36.704314,446.0
2017-07-24 07:25:49.258464,207.0
2017-08-03 07:40:51.416315,528.0
2017-07-04 00:35:41.743447,809.0
2017-07-10 15:35:44.665147,508.0
2017-09-23 08:50:45.485909,860.0
2017-09-13 20:30:36.676407,785.0
2017-09-28 09:00:43.053137,256.0
2017-09-24 22:20:49.897065,379.0
2017-08-24 19:55:46.724756,287.0
2017-07-12 18:30:44.566810,362.0
2017-07-11 11:21:03.108373,174.0
2017-07-20 23:20:48.916517,1078.0
2017-09-29 06:16:10.531429,1142.0
2017-07-18 18:40:41.195020,112.0
2017-08-07 09:05:34.758707,93.0
2017-07-06 10:30:41.596840,266.0
2017-09-08 08:55:45.514440,757.0
2017-07-01 17:47:12.413832,47.0
2017-08-05 10:35:42.171423,781.0
2017-09-21 20:10:54.907496,38.0
2017-07-11 18:26:00.653138,400.0
2017-08-04 16:35:41.376013,794.0
2017-07-12 16:00:54.224757,1054.0
2017-07-05 17:05:53.060503,1346.0
2017-08-13 06:05:53.846829,723.0
2017-07-05 19:35:39.260830,830.0
2017-07-03 09:05:55.034722,126.0
2017-07-13 11:35:26.938039,226.0
2017-08-04 20:20:48.683948,704.0
2017-08-29 21:10:38.766030,568.0
2017-08-11 08:25:28.129012,163.0
2017-07-13 00:45:39.494243,276.0
2017-07-10 02:35:30.725675,373.0
2017-08-01 03:30:57.012408,883.0
2017-07-01 12:05:50.738748,676.0
2017-07-21 15:41:41.546580,527.0
2017-08-18 17:40:55.449924,138.0
2017-07-11 14:20:31.423843,117.0
2017-09-22 17:20:39.132299,788.0
2017-08-02 01:56:33.213961,1049.0
2017-07-01 17:41:25.865877,700.0
2017-07-07 11:50:31.118913,220.0
2017-09-18 13:20:30.664070,88.0
2017-08-16 16:30:29.080004,15.0
2017-09-30 09:10:40.843281,175.0
2017-07-24 22:31:15.760399,884.0
2017-08-30 08:40:41.337202,208.0
2017-08-03 19:41:47.281014,70.0
2017-09-27 22:21:20.005370,840.0
2017-07-24 09:20:39.709683,127.0
2017-08-16 10:20:41.552230,202.0
2017-08-09 19:05:32.762533,256.0
2017-07-05 20:21:01.411553,25.0
2017-09-26 22:20:50.915524,785.0
2017-07-14 23:05:39.099679,258.0
2017-09-22 17:06:14.151783,1001.0
2017-09-19 11:05:26.542085,393.0
2017-08-14 14:45:26.924040,59.0
2017-07-14 02:35:44.104308,141.0
2017-09-27 09:50:40.542188,344.0
2017-08-07 18:05:44.063292,898.0
2017-08-11 10:20:46.537313,63.0
2017-08-30 21:05:45.791839,1340.0
2017-07-20 15:20:51.089633,184.0
2017-08-03 21:05:32.875921,159.0
2017-07-04 13:50:43.700944,170.0
2017-08-14 19:05:40.023955,816.0
2017-08-18 17:05:34.702133,162.0
2017-07-18 03:07:52.404987,98.0
2017-07-06 09:05:57.242380,1178.0
2017-08-02 09:15:40.472509,852.0
2017-07-19 23:41:25.532695,633.0
2017-08-08 15:21:02.734785,391.0
2017-08-06 14:30:53.725741,840.0
2017-08-09 17:50:47.837990,999.0
2017-07-13 11:25:55.201552,971.0
2017-07-31 21:50:33.824005,58.0
2017-09-27 14:12:11.082191,875.0
2017-08-06 17:15:44.526097,346.0
2017-08-08 22:25:44.901044,512.0
2017-07-20 03:10:54.096337,838.0
2017-08-25 15:45:37.976801,863.0
2017-08-11 14:45:39.758209,825.0
2017-07-31 05:11:05.352580,1005.0
2017-07-10 22:00:52.120787,682.0
2017-07-03 09:05:58.454424,169.0
2017-09-19 13:00:47.156845,137.0
2017-07-21 10:21:01.310656,1196.0
2017-07-12 03:25:59.893968,236.0
2017-07-29 00:35:36.383080,167.0
2017-07-12 20:30:35.371007,352.0
2017-07-12 22:31:06.827160,820.0
2017-07-12 03:35:58.377636,252.0
2017-07-28 13:15:54.128512,970.0
2017-09-30 06:50:41.724035,216.0
2017-07-21 18:05:30.471406,105.0
2017-07-29 01:45:53.098362,1010.0
2017-07-03 20:30:34.996372,16.0
2017-07-12 14:30:46.116991,848.0
2017-07-20 12:31:00.571281,832.0
2017-07-27 20:20:26.326058,69.0
2017-08-31 15:05:39.481048,274.0
2017-08-09 17:30:46.464274,414.0
2017-08-24 23:05:41.993060,1039.0
2017-07-17 17:20:33.070820,77.0
2017-08-01 12:20:58.677118,896.0
2017-08-02 13:00:38.590974,65.0
2017-09-18 14:25:39.307827,422.0
2017-08-11 21:05:23.201223,540.0
2017-07-16 11:45:22.781787,52.0
2017-09-27 09:41:05.043682,1113.0
2017-07-06 11:30:33.090664,260.0
2017-08-01 09:45:38.698223,132.0
2017-08-03 23:35:55.960085,940.0
2017-09-02 17:10:39.344437,845.0
2017-07-11 03:10:45.485406,442.0
2017-07-19 09:05:47.403715,232.0
2017-09-11 19:30:26.348281,95.0
2017-07-31 16:25:49.546920,1323.0
2017-07-17 23:11:07.513914,312.0
2017-08-19 15:52:04.375253,272.0
2017-09-06 09:45:24.415551,324.0
2017-08-11 21:55:28.229451,424.0
2017-08-16 18:45:29.849587,346.0
2017-08-01 17:25:51.277928,912.0
2017-07-28 19:30:47.489502,371.0
2017-09-26 11:05:49.726950,765.0
2017-07-07 11:10:39.356284,50.0
2017-07-04 21:05:54.614970,1112.0
2017-07-25 11:45:30.892041,962.0
2017-07-26 18:13:51.235487,634.0
2017-09-20 19:25:33.486923,308.0
2017-07-10 19:05:59.826045,752.0
2017-09-19 08:45:35.078796,264.0
2017-08-05 09:10:51.294753,890.0
2017-07-10 18:35:35.893430,919.0
2017-08-08 22:25:51.760241,468.0
2017-09-01 03:21:10.097350,778.0
2017-08-21 19:00:27.440983,43.0
2017-09-20 18:15:51.806311,266.0
2017-08-15 12:50:34.787718,223.0
2017-09-28 14:50:27.309090,110.0
2017-08-24 17:05:33.216490,1044.0
2017-09-24 14:35:29.829688,94.0
2017-08-04 18:00:35.887374,936.0
2017-07-31 20:05:45.170978,219.0
2017-08-15 22:25:45.259470,858.0
2017-08-01 07:01:48.113318,1485.0
2017-08-17 18:40:51.047583,988.0
2017-08-02 21:45:51.976660,476.0
2017-08-16 09:30:45.721713,1097.0
2017-07-13 22:30:30.889717,172.0
2017-08-18 05:30:37.694836,95.0
2017-08-17 05:21:15.719799,444.0
2017-09-12 05:50:51.078748,887.0
2017-09-29 05:10:42.270098,87.0
2017-07-31 07:55:46.322372,248.0
2017-07-16 09:15:38.689201,164.0
2017-08-09 06:10:46.360642,997.0
2017-08-24 21:40:42.674043,751.0
2017-07-20 14:45:52.722115,816.0
2017-07-31 12:25:39.397999,874.0
2017-07-05 12:40:37.829478,853.0
2017-08-04 15:20:38.241584,448.0
2017-09-28 08:45:46.357660,343.0
2017-08-11 16:10:44.150218,816.0
2017-07-21 12:20:37.839191,44.0
2017-07-07 13:05:52.153718,83.0
2017-07-04 09:20:41.084792,459.0
2017-08-11 11:35:38.373218,367.0
2017-07-11 07:00:33.651889,123.0
2017-07-10 10:35:45.495161,739.0
2017-08-10 09:15:51.716722,775.0
2017-09-30 07:50:34.025387,430.0
2017-07-11 21:20:43.608824,1070.0
2017-09-20 16:35:37.456968,745.0
2017-07-13 21:05:47.119566,865.0
2017-07-05 18:51:10.401016,263.0
2017-08-11 16:35:41.714757,390.0
2017-08-04 05:20:47.120154,131.0
2017-09-28 22:21:01.570208,610.0
2017-09-21 20:10:26.425438,56.0
2017-09-11 16:50:34.809426,69.0
2017-09-29 03:50:27.138896,69.0
2017-08-30 09:10:41.805015,885.0
2017-07-01 06:05:55.527775,665.0
2017-09-27 14:00:55.450010,1054.0
2017-08-07 06:30:41.575096,246.0
2017-07-06 10:30:45.939341,401.0
2017-07-21 09:35:51.561294,392.0
2017-09-25 03:15:39.756611,53.0
2017-07-01 06:33:52.080913,122.0
2017-07-05 09:35:24.697843,195.0
2017-07-01 17:56:48.657350,188.0
2017-07-12 12:11:15.810479,241.0
2017-07-10 14:35:39.050663,211.0
2017-07-19 17:05:26.973361,195.0
2017-09-26 08:10:29.112584,62.0
2017-07-27 13:15:54.307000,58.0
2017-07-20 11:41:00.460085,699.0
2017-07-27 13:35:32.121578,420.0
2017-08-07 14:55:41.059726,871.0
2017-08-31 15:05:33.898170,483.0
2017-07-21 13:05:46.246629,947.0
2017-07-04 19:05:33.592513,1165.0
2017-09-26 01:55:46.310909,208.0
2017-07-05 20:40:34.072780,377.0
2017-08-10 14:40:49.506850,41.0
2017-08-07 22:50:31.213626,46.0
2017-09-29 08:26:51.653692,203.0
2017-08-14 12:05:26.829730,90.0
2017-07-22 15:30:29.022564,73.0
2017-08-11 12:30:36.669741,218.0
2017-08-14 09:05:34.167798,899.0
2017-07-12 13:10:54.899406,156.0
2017-08-04 11:05:27.629388,164.0
2017-08-08 18:45:59.071699,1116.0
2017-09-26 04:35:31.638522,156.0
2017-08-25 21:15:34.749405,641.0
2017-07-05 20:05:32.218093,1005.0
2017-07-31 10:35:27.088457,77.0
2017-08-06 12:00:34.431859,66.0
2017-09-25 16:30:45.124692,753.0
2017-07-27 19:05:36.876760,233.0
2017-07-21 12:35:32.923053,59.0
2017-08-24 22:20:42.792609,1081.0
2017-09-27 01:17:05.626552,889.0
2017-07-07 05:10:47.838957,64.0
2017-09-15 04:40:41.562523,153.0
2017-07-17 11:45:39.604600,345.0
2017-07-14 22:10:38.518520,689.0
2017-09-11 11:00:29.761897,41.0
2017-07-18 19:20:32.635583,778.0
2017-07-13 12:15:29.241779,65.0
2017-07-07 09:11:31.422497,748.0
2017-09-28 08:50:28.990806,69.0
2017-09-26 17:20:43.526769,716.0
2017-07-04 19:16:38.428505,485.0
2017-07-22 02:35:46.400869,725.0
2017-07-18 20:50:58.883367,373.0
2017-08-08 10:16:38.997426,945.0
2017-07-12 13:10:54.142139,52.0
2017-08-08 18:55:24.490597,29.0
2017-08-12 15:30:32.675205,287.0
2017-07-28 04:00:44.021096,54.0
2017-09-21 20:25:44.390984,825.0
2017-08-02 06:05:51.987841,863.0
2017-09-29 03:06:26.865400,231.0
2017-07-29 12:09:00.604290,129.0
2017-09-29 08:45:31.057035,195.0
2017-07-04 08:50:41.841123,409.0
2017-07-24 12:50:49.239297,253.0
2017-08-13 15:15:35.450770,762.0
2017-07-21 12:05:34.912620,111.0
2017-07-07 16:15:35.753606,249.0
2017-09-26 07:45:33.731416,311.0
2017-07-27 01:36:06.924191,718.0
2017-09-06 10:10:21.102786,86.0
2017-08-27 22:21:15.725545,394.0
2017-09-24 17:05:25.665946,88.0
2017-07-25 12:30:50.468851,133.0
2017-08-02 16:21:01.680069,965.0
2017-09-25 21:45:45.074098,418.0
2017-07-13 22:35:42.515072,804.0
2017-07-10 23:35:56.406644,294.0
2017-07-07 11:10:38.080891,423.0
2017-07-07 04:50:38.796007,69.0
2017-09-13 16:41:11.813808,396.0
2017-07-16 06:00:40.345458,817.0
2017-09-13 20:25:27.431240,50.0
2017-07-25 15:00:45.830413,222.0
2017-07-02 13:10:45.814785,943.0
2017-07-20 15:06:16.720781,898.0
2017-09-08 06:50:25.907883,61.0
2017-07-16 06:45:33.892798,373.0
2017-09-01 02:47:48.974590,991.0
2017-07-18 15:26:17.588439,87.0
2017-09-07 13:45:43.667783,896.0
2017-09-08 08:00:33.916027,221.0
2017-07-21 20:50:47.900334,1248.0
2017-08-10 17:01:00.891911,485.0
2017-09-27 14:11:48.437541,1028.0
2017-07-28 03:36:10.481216,219.0
2017-07-26 13:15:27.349937,180.0
2017-08-09 22:20:57.579771,1403.0
2017-07-27 20:00:36.618687,402.0
2017-08-04 03:11:02.077813,103.0
2017-09-25 19:05:39.741435,303.0
2017-08-16 15:00:41.561938,476.0
2017-07-28 08:10:57.212557,1323.0
2017-08-16 02:20:39.298235,298.0
2017-07-20 12:06:06.944921,1179.0
2017-08-01 19:25:32.986675,266.0
2017-08-08 09:51:02.559045,766.0
2017-07-16 18:40:41.062033,854.0
2017-08-02 03:40:37.817130,276.0
2017-08-09 08:45:24.521947,50.0
2017-08-06 15:40:41.652842,306.0
2017-07-25 05:10:35.889833,45.0
2017-07-14 04:15:39.367714,990.0
2017-09-04 06:05:28.990631,92.0
2017-08-03 13:40:44.015146,907.0
2017-08-02 12:35:32.714158,61.0
